state,latitude,longitude,stars,open,alcohol,noiseLevel,attire,priceRange,delivery,ambience,parking,dietaryRestrictions,waiterService,smoking,caters,recommendedFor,goodForGroups,goodForKids,outdoorSeating
WI,3,2,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,no,True,['dinner'],True,,True
NV,1,1,3.5,True,beer_and_wine,quiet,dressy,3.0,True,['romantic'],['lot'],,True,,False,['dinner'],True,True,False
AZ,1,1,4.0,True,none,average,casual,2.0,False,['casual'],['lot'],,True,,True,['dinner'],True,True,True
QC,3,2,4.0,True,full_bar,loud,casual,4.0,False,['trendy'],['street'],,False,outdoor,False,['dinner'],True,,False
AZ,1,1,4.0,True,none,average,casual,2.0,False,['casual'],['lot'],,False,,False,['lunch'],True,,True
AZ,1,1,4.0,True,none,quiet,casual,1.0,True,['casual'],['lot'],,True,,True,"['dessert', 'lunch', 'breakfast']",False,,True
QC,3,2,4.0,True,full_bar,average,casual,2.0,False,['casual'],['street'],,True,,False,['brunch'],True,,True
AZ,1,1,3.5,True,none,quiet,casual,1.0,True,['casual'],['lot'],,False,,True,"['lunch', 'dinner']",True,,False
NV,1,1,3.5,False,beer_and_wine,average,casual,2.0,True,['casual'],['lot'],,True,,True,['lunch'],True,,False
AZ,1,1,3.0,True,full_bar,quiet,casual,2.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
PA,2,2,3.5,True,full_bar,average,casual,2.0,False,['trendy'],['garage'],,False,,False,['dinner'],True,,True
NV,1,1,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,True,['lunch'],True,,False
NV,1,1,4.0,True,none,average,casual,2.0,False,['casual'],['garage'],,True,,False,['lunch'],True,,False
AZ,1,1,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,True,"['latenight', 'dinner']",True,,True
AZ,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,True,['lunch'],True,,True
PA,2,2,3.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
PA,2,2,3.0,True,full_bar,average,casual,2.0,False,['casual'],['street'],,False,,,"['latenight', 'dinner']",True,,False
AZ,1,1,3.5,True,beer_and_wine,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
NC,1,2,3.5,True,full_bar,average,casual,2.0,True,['casual'],['lot'],,False,,False,"['lunch', 'dinner']",True,,True
NC,1,2,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,,,True,['lunch'],True,,True
NV,1,1,3.0,True,none,,,2.0,,[],['garage'],,,,,,False,,False
AZ,1,1,3.5,True,none,,,1.0,,,['lot'],,,,,,,,False
NV,1,1,4.0,True,none,,,1.0,,,['lot'],,,,,,,,False
NV,1,1,3.5,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,3.5,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,4.0,False,none,,,1.0,,,['lot'],,True,,,,,,False
NV,1,1,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,yes,False,['breakfast'],True,,False
NV,1,1,4.0,False,full_bar,average,casual,2.0,False,"['touristy', 'trendy', 'casual']",['garage'],,,,False,['dinner'],True,False,False
AZ,1,1,3.5,False,full_bar,average,dressy,2.0,False,['classy'],"['lot', 'valet']",,True,outdoor,,[],True,,True
AZ,1,1,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,False,['breakfast'],True,True,False
AZ,1,1,3.5,False,full_bar,average,casual,2.0,False,['trendy'],['lot'],,True,,True,['dinner'],True,,True
AZ,1,1,4.0,True,beer_and_wine,average,casual,2.0,False,['casual'],['lot'],,True,,True,"['lunch', 'dinner']",True,True,False
PA,2,2,3.0,False,full_bar,average,casual,2.0,True,['casual'],['street'],,True,,False,"['lunch', 'dinner']",True,,False
AZ,1,1,3.5,True,none,average,casual,1.0,False,['divey'],['lot'],,False,,False,['breakfast'],True,,False
AZ,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['street'],,True,,True,['breakfast'],True,,True
NC,1,2,4.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,,"['lunch', 'dinner']",True,,False
PA,2,2,3.5,True,none,quiet,casual,1.0,False,['casual'],['street'],,True,,False,"['lunch', 'dinner']",True,,False
PA,2,2,3.5,True,full_bar,average,casual,2.0,False,['trendy'],['garage'],,False,,False,"['lunch', 'dinner', 'brunch']",True,,False
AZ,1,1,4.5,True,none,average,casual,1.0,False,['divey'],['lot'],,,,,['lunch'],True,,False
NV,1,1,4.0,True,full_bar,quiet,,1.0,,['divey'],['lot'],,,yes,,,True,,False
NC,1,2,3.5,True,none,,,1.0,True,,['lot'],,,,,,,,False
AZ,1,1,4.5,True,none,,,1.0,,,['lot'],,,,,,,,False
PA,2,2,4.0,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,4.0,True,none,,,1.0,,,['lot'],,True,,,,,,False
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,[],['lot'],,True,no,,['lunch'],True,,False
NV,1,1,4.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,no,True,['latenight'],True,,False
WI,3,2,3.0,True,none,very_loud,casual,2.0,False,['touristy'],['lot'],,True,,False,['lunch'],True,True,False
AZ,1,1,4.0,True,full_bar,quiet,casual,1.0,False,['casual'],['lot'],,True,,,['dinner'],True,True,False
AZ,1,1,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,False,"['lunch', 'dinner']",True,,True
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
NV,1,1,4.0,True,full_bar,quiet,casual,2.0,False,"['divey', 'casual']",['lot'],,False,,True,"['lunch', 'dinner']",True,,False
AZ,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],False,,True
NV,1,1,4.0,True,full_bar,average,casual,2.0,True,['casual'],['lot'],,False,,True,"['lunch', 'dinner']",True,,True
NC,1,2,4.5,True,none,average,casual,1.0,True,['casual'],['street'],,False,,False,['lunch'],False,,True
NV,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,False,['lunch'],True,,False
NV,1,1,4.0,True,none,average,casual,1.0,True,['casual'],['lot'],,False,,True,"['lunch', 'dinner']",True,,False
NC,1,2,4.0,True,beer_and_wine,average,casual,2.0,False,['trendy'],['lot'],,True,,True,['lunch'],True,,True
NV,1,1,4.0,True,none,average,casual,2.0,False,['casual'],['lot'],,,,False,['brunch'],True,,False
NV,1,1,3.0,True,full_bar,loud,,2.0,,['casual'],"['garage', 'validate']",,,yes,,,True,,True
AZ,1,1,4.0,True,full_bar,loud,,1.0,,['divey'],['lot'],,,outdoor,,,True,,False
WI,3,2,4.5,True,full_bar,loud,,2.0,,['casual'],"['street', 'lot']",,,outdoor,,,True,,True
NV,1,1,4.5,True,none,,,1.0,,,"['garage', 'lot', 'valet']",,,outdoor,,,,,False
NC,1,2,4.0,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,3.5,True,none,,,1.0,,,['lot'],,,,,,,,False
NV,1,1,4.5,True,none,,,2.0,,,['lot'],,,,,,,,False
NV,1,1,3.0,True,full_bar,loud,casual,2.0,False,[],['lot'],,True,yes,,[],True,,False
AZ,1,1,2.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,outdoor,False,"['latenight', 'dinner']",True,,True
AZ,1,1,3.5,True,full_bar,average,casual,1.0,False,['casual'],['lot'],,True,outdoor,False,['lunch'],True,,False
AZ,1,1,3.0,False,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,False,['lunch'],True,False,False
NV,1,1,2.0,True,none,average,casual,2.0,False,['casual'],['garage'],,False,no,False,['breakfast'],True,True,False
AZ,1,1,3.0,False,none,quiet,casual,1.0,False,['casual'],['lot'],,False,,True,['lunch'],True,,False
NV,1,1,4.0,True,none,average,casual,2.0,False,['touristy'],"['garage', 'valet']",,False,,,['breakfast'],False,,True
AZ,1,1,3.0,True,none,very_loud,casual,1.0,False,['casual'],['lot'],,True,,True,['breakfast'],True,True,True
AZ,1,1,4.5,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['breakfast'],True,,True
NC,1,2,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,False,['lunch'],True,,True
NV,1,1,4.0,False,full_bar,quiet,casual,2.0,False,['casual'],['lot'],,False,,True,"['lunch', 'dinner']",True,,False
NV,1,1,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,False,"['latenight', 'lunch', 'dinner']",True,,False
AZ,1,1,4.0,True,full_bar,quiet,casual,2.0,False,['casual'],['lot'],,False,,True,['dinner'],True,,True
NV,1,1,4.5,False,none,average,casual,2.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
AZ,1,1,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,,"['lunch', 'dinner']",True,,True
NC,1,2,3.5,True,full_bar,average,casual,2.0,True,['casual'],['lot'],,False,,True,['lunch'],True,,True
AZ,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['garage'],,,,False,['lunch'],True,,True
PA,2,2,4.5,True,none,,,1.0,,,['street'],,,,,,,,True
AZ,1,1,3.0,True,none,,,1.0,,,['lot'],,,,,,,,True
NV,1,1,3.5,True,none,,,1.0,,,[],,,,,,,,False
NV,1,1,3.0,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,4.0,True,none,,,2.0,,,['lot'],,,,,,,,True
NV,1,1,4.0,True,none,,,1.0,,,['garage'],,,,,,,,False
NV,1,1,3.5,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,3.0,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,3.5,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,4.5,True,none,,,2.0,,,[],,True,,,,,,False
WI,3,2,3.5,True,full_bar,average,casual,2.0,False,['casual'],"['street', 'lot']",,True,outdoor,False,['dinner'],True,,True
AZ,1,1,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,no,False,['lunch'],True,,False
AZ,1,1,3.0,True,full_bar,loud,casual,2.0,True,['casual'],[],,False,outdoor,False,['lunch'],True,,True
AZ,1,1,3.5,True,beer_and_wine,average,casual,2.0,False,['divey'],['lot'],,True,,True,['lunch'],True,True,False
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,"['lunch', 'dinner']",True,,True
NV,1,1,3.5,True,none,quiet,casual,1.0,False,['casual'],['lot'],,True,,False,['latenight'],True,,True
NV,1,1,4.0,True,none,average,casual,1.0,False,['divey'],['lot'],,True,,False,['brunch'],True,,False
AZ,1,1,4.5,True,beer_and_wine,average,casual,2.0,False,['casual'],['lot'],,False,,False,['breakfast'],True,,True
NC,1,2,4.0,True,none,average,casual,1.0,True,['casual'],['lot'],,True,,True,['lunch'],True,,True
WI,3,2,4.0,True,beer_and_wine,quiet,casual,2.0,False,['casual'],['street'],,False,,False,['lunch'],False,,True
AZ,1,1,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,True,['breakfast'],True,,True
AZ,1,1,3.0,True,none,average,casual,2.0,False,[],['lot'],,True,,True,[],True,,True
NV,1,1,3.0,False,beer_and_wine,average,casual,2.0,False,['casual'],"['garage', 'valet']",,False,,False,"['latenight', 'dinner']",True,,False
NV,1,1,3.5,True,none,average,casual,1.0,False,['casual'],[],,True,,True,['lunch'],True,,False
AZ,1,1,3.0,True,none,quiet,casual,1.0,False,[],['lot'],,True,,False,['breakfast'],True,,False
NV,1,1,3.0,True,none,average,casual,2.0,False,['casual'],['lot'],,True,,False,"['lunch', 'dinner']",True,,False
AZ,1,1,4.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,,,False,['dinner'],True,,False
AZ,1,1,4.0,True,none,,,2.0,False,,['lot'],,,,,,,,True
NV,1,1,4.5,True,none,,,1.0,,,['lot'],,,,,,,,True
NV,1,1,2.5,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,4.0,True,none,,,1.0,,,['lot'],,,,,,,,False
WI,3,2,4.0,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,4.0,True,none,,,2.0,,,['lot'],,,,,,,,False
NV,1,1,3.5,True,none,,,2.0,,,['lot'],,True,,,,,,False
AZ,1,1,3.5,True,full_bar,average,casual,1.0,False,['divey'],['lot'],,True,outdoor,False,['latenight'],True,,True
NV,1,1,4.0,True,full_bar,average,dressy,3.0,False,['upscale'],"['garage', 'valet']",,False,no,False,['dinner'],True,,False
AZ,1,1,3.5,True,full_bar,average,casual,1.0,False,['casual'],['street'],,True,,True,['brunch'],True,,True
PA,2,2,3.5,True,full_bar,loud,casual,1.0,False,['casual'],['lot'],,True,,False,[],True,,False
QC,3,2,4.0,True,full_bar,average,casual,2.0,False,['trendy'],['street'],,True,,False,['brunch'],True,,True
AZ,1,1,4.0,True,none,average,casual,1.0,True,['casual'],['lot'],,False,no,True,['lunch'],True,,False
AZ,1,1,4.0,True,none,average,casual,1.0,True,['divey'],['lot'],,False,,True,"['lunch', 'dinner']",False,,True
AZ,1,1,2.0,False,none,average,casual,1.0,True,['casual'],['lot'],,False,,False,['latenight'],True,,True
AZ,1,1,3.5,True,none,quiet,casual,1.0,False,['divey'],['lot'],,True,,False,['latenight'],True,False,True
NV,1,1,4.5,True,none,average,casual,1.0,True,['casual'],['lot'],,False,,True,['lunch'],True,,True
NC,1,2,2.5,True,beer_and_wine,average,casual,1.0,True,['hipster'],['lot'],,True,,True,['lunch'],True,,False
AZ,1,1,3.5,True,none,loud,casual,1.0,False,['casual'],['lot'],,True,,False,['breakfast'],True,,False
AZ,1,1,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,['dinner'],True,,True
AZ,1,1,3.5,True,beer_and_wine,average,casual,2.0,True,['casual'],['lot'],,False,,True,"['lunch', 'dinner']",True,,False
NV,1,1,3.0,True,none,average,casual,1.0,False,[],[],,False,,False,[],True,,False
NC,1,2,4.0,True,none,average,casual,1.0,False,['casual'],['street'],,True,,False,['breakfast'],False,,True
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,False,['dinner'],True,,False
AZ,1,1,4.5,True,none,average,casual,1.0,False,[],[],,True,,True,[],True,,False
NV,1,1,3.0,False,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,,['latenight'],True,,False
NV,1,1,3.5,True,none,quiet,casual,1.0,False,[],[],,True,,True,[],True,,False
NV,1,1,4.0,True,full_bar,average,casual,1.0,False,['divey'],['lot'],,,,False,['breakfast'],True,,False
NV,1,1,3.5,True,full_bar,average,,3.0,,['casual'],['valet'],,,yes,,,True,,False
NV,1,1,3.5,True,none,,,2.0,,,['street'],,,,,,True,,False
AZ,1,1,4.5,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,3.5,True,none,,,1.0,,,['lot'],,,,,,,,True
NV,1,1,3.5,False,none,,,2.0,,,['lot'],,,,,,,,False
QC,3,2,3.5,True,none,,,1.0,,,,,True,,,,True,,False
NC,1,2,4.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,outdoor,True,"['lunch', 'dinner']",True,,True
AZ,1,1,3.5,True,beer_and_wine,average,casual,1.0,False,['divey'],['lot'],,False,,True,['lunch'],True,True,False
AZ,1,1,3.5,True,none,average,casual,1.0,False,['divey'],['lot'],,False,,False,['lunch'],True,,False
AZ,1,1,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,True,['lunch'],True,True,True
NV,1,1,3.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['brunch'],True,True,False
NV,1,1,2.5,True,beer_and_wine,average,casual,2.0,False,['casual'],"['garage', 'valet']",,False,,False,['lunch'],True,,False
NV,1,1,4.0,False,none,quiet,casual,1.0,False,['casual'],['lot'],,True,,True,"['lunch', 'dinner']",True,,False
NV,1,1,2.5,True,none,average,casual,2.0,False,['casual'],['lot'],,True,,False,['breakfast'],True,,False
SC,1,2,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,"['dinner', 'brunch']",True,,True
NV,1,1,4.0,True,full_bar,average,casual,2.0,False,['intimate'],"['lot', 'valet']",,True,,False,['dinner'],True,,False
AZ,1,1,4.0,True,none,average,casual,2.0,False,['casual'],['lot'],,True,no,True,['breakfast'],True,,True
NV,1,1,3.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,False,"['latenight', 'dinner']",True,,True
NV,1,1,3.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,False,"['brunch', 'breakfast']",True,,False
AZ,1,1,4.5,True,none,quiet,casual,2.0,False,['casual'],['lot'],,True,,False,['brunch'],True,,True
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],[],,,,,['lunch'],True,,False
PA,2,2,4.0,True,full_bar,average,,2.0,,['hipster'],['street'],,,yes,,,True,,False
AZ,1,1,3.0,True,full_bar,average,,2.0,,['casual'],['street'],,,outdoor,,,True,,True
NV,1,1,3.5,True,none,,,1.0,,,['lot'],,,,,,,,False
NV,1,1,4.5,True,none,,,1.0,True,,['lot'],,,,,,,,True
AZ,1,1,4.5,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,3.0,False,none,,,1.0,,,['lot'],,True,,,,,,False
NV,1,1,4.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,yes,False,['latenight'],True,,False
AZ,1,1,2.0,True,full_bar,loud,casual,2.0,False,['casual'],[],,True,,False,['lunch'],True,,False
PA,2,2,3.0,True,none,average,casual,1.0,False,['casual'],['street'],,False,,True,"['brunch', 'breakfast']",True,,False
AZ,1,1,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,True,True
NV,1,1,3.0,True,none,average,casual,1.0,False,[],[],,True,,False,['brunch'],True,,True
NV,1,1,3.0,False,full_bar,loud,casual,2.0,False,['casual'],['garage'],,True,,False,"['lunch', 'dinner']",True,True,False
AZ,1,1,3.5,False,full_bar,average,casual,2.0,True,['casual'],['lot'],,True,,True,['dinner'],True,,True
AZ,1,1,3.0,True,none,loud,casual,2.0,False,[],[],,True,,False,['lunch'],False,,False
NV,1,1,3.5,False,beer_and_wine,average,casual,2.0,False,['casual'],['lot'],,False,,True,"['lunch', 'dinner']",True,,True
AZ,1,1,3.5,True,none,loud,casual,1.0,False,[],['garage'],,True,,True,['brunch'],True,,False
AZ,1,1,3.5,True,beer_and_wine,average,casual,2.0,False,['casual'],['lot'],,False,,False,"['brunch', 'breakfast']",True,,False
NV,1,1,3.5,True,none,quiet,casual,1.0,True,['casual'],['lot'],,True,,True,['lunch'],True,,False
NC,1,2,3.0,False,none,average,casual,2.0,False,['casual'],['lot'],,False,,False,['breakfast'],True,,True
AZ,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,False,['lunch'],True,,True
NV,1,1,3.0,True,beer_and_wine,loud,casual,2.0,False,['casual'],['garage'],,False,,False,['lunch'],True,,False
AZ,1,1,4.0,True,beer_and_wine,average,casual,1.0,False,['casual'],[],,False,,True,[],True,,True
NV,1,1,3.0,True,full_bar,average,casual,2.0,False,['casual'],['garage'],,False,,False,['lunch'],True,,False
AZ,1,1,3.5,True,beer_and_wine,average,casual,1.0,False,['casual'],['lot'],,False,,,['dinner'],True,,True
AZ,1,1,2.5,True,none,average,casual,1.0,True,['casual'],['lot'],,,,True,['lunch'],True,,True
AZ,1,1,4.0,True,full_bar,average,,1.0,,['divey'],['lot'],,,outdoor,,,True,,True
AZ,1,1,3.0,True,none,,,2.0,,,['lot'],,,,,,,,False
PA,2,2,4.5,True,none,,,1.0,,,['street'],,,,,,,,False
AZ,1,1,4.0,False,none,,,2.0,,,['lot'],,True,,,,,,False
AZ,1,1,4.0,False,full_bar,average,casual,2.0,False,[],['lot'],,True,yes,,[],True,,False
NC,1,2,4.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,True,['dinner'],True,True,True
NV,1,1,4.0,True,beer_and_wine,average,casual,1.0,False,['casual'],['lot'],,False,,True,"['lunch', 'brunch']",True,,False
AZ,1,1,3.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,False,['lunch'],True,,False
AZ,1,1,3.0,True,full_bar,quiet,casual,2.0,False,['casual'],['lot'],,True,,False,['dinner'],True,,False
AZ,1,1,4.0,True,beer_and_wine,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,False
NV,1,1,3.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,False,['breakfast'],True,,False
AZ,1,1,3.5,True,full_bar,average,casual,3.0,False,['upscale'],"['garage', 'valet']",,True,,True,['dinner'],True,,True
PA,2,2,3.5,True,full_bar,average,casual,2.0,False,['casual'],['street'],,True,,False,"['lunch', 'dinner']",True,,True
AZ,1,1,4.0,True,full_bar,quiet,casual,2.0,False,['casual'],['lot'],,True,,False,['lunch'],True,,True
AZ,1,1,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,True,['brunch'],True,,False
NV,1,1,4.0,True,none,quiet,casual,1.0,False,[],[],,False,,True,[],True,,False
AZ,1,1,2.5,True,none,quiet,casual,1.0,False,['casual'],['lot'],,False,,True,['brunch'],True,,True
AZ,1,1,3.0,True,none,,casual,1.0,False,[],[],,False,,True,['breakfast'],True,,True
AZ,1,1,3.0,False,none,quiet,casual,1.0,,['casual'],[],,,,True,['lunch'],True,,True
NV,1,1,3.0,True,none,,casual,2.0,False,,['lot'],,,,,['brunch'],True,,False
AZ,1,1,4.5,False,none,,,,False,,[],,,,,[],,,False
QC,3,2,4.5,True,none,,,1.0,False,,['street'],,,,,,,,False
AZ,1,1,4.0,True,none,,,1.0,,,['lot'],,,,,,,,False
NV,1,1,3.5,True,none,,,1.0,,,[],,,,,,,,False
NV,1,1,4.0,True,none,,,2.0,,,['garage'],,True,,,,,,False
NV,1,1,3.5,True,beer_and_wine,average,casual,2.0,False,['hipster'],['street'],,True,no,True,['lunch'],True,,True
AZ,1,1,3.5,False,full_bar,average,casual,2.0,True,[],['lot'],,False,outdoor,False,"['latenight', 'dinner']",True,,True
PA,2,2,4.5,True,none,average,casual,1.0,False,['casual'],['street'],,True,,False,['breakfast'],True,True,True
AZ,1,1,3.5,True,full_bar,average,casual,1.0,False,['divey'],['lot'],,True,,False,"['lunch', 'dinner']",True,,False
AZ,1,1,4.0,True,beer_and_wine,average,casual,2.0,False,['casual'],['lot'],,True,,True,['lunch'],True,True,False
NV,1,1,2.5,False,full_bar,average,casual,2.0,False,['casual'],"['garage', 'valet']",,True,,False,"['latenight', 'lunch', 'breakfast']",True,True,False
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,"['lunch', 'dinner']",True,True,True
NC,1,2,3.5,True,full_bar,average,casual,2.0,True,['casual'],['lot'],,False,,True,['lunch'],True,,False
NV,1,1,3.0,True,none,average,casual,1.0,False,[],[],,False,,True,['lunch'],True,,False
AZ,1,1,3.5,True,beer_and_wine,average,casual,2.0,False,['casual'],['lot'],,False,,True,['lunch'],True,,True
AZ,1,1,3.5,True,beer_and_wine,average,casual,1.0,False,['casual'],['lot'],,False,,True,['lunch'],True,,False
AZ,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,False,,True,['lunch'],True,,True
NV,1,1,4.0,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,False
AZ,1,1,2.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,"['latenight', 'lunch', 'dinner']",True,,False
QC,3,2,4.0,True,beer_and_wine,average,casual,2.0,False,['casual'],['street'],,True,,False,"['dessert', 'brunch']",True,,False
AZ,1,1,2.5,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,False,,False,['dinner'],True,,True
AZ,1,1,3.5,True,none,average,casual,1.0,False,[],[],,,,True,['lunch'],True,,True
PA,2,2,3.0,True,none,,,2.0,,,['lot'],,,,,,,,True
AZ,1,1,3.0,True,none,,,2.0,,,[],,,,,,,,True
AZ,1,1,3.5,True,none,,,2.0,,,['lot'],,,,,,,,False
NV,1,1,4.0,True,none,,,1.0,,,['lot'],,True,,,,,,False
AZ,1,1,3.5,True,full_bar,average,casual,2.0,False,['casual'],"['garage', 'lot']",,False,outdoor,False,"['lunch', 'dinner']",True,,True
WI,3,2,4.5,True,beer_and_wine,average,casual,1.0,False,['hipster'],['street'],,True,no,False,['breakfast'],True,,True
NV,1,1,2.5,True,full_bar,average,casual,2.0,False,['casual'],[],,True,,False,['dessert'],True,,False
AZ,1,1,4.0,True,beer_and_wine,quiet,casual,2.0,True,['casual'],['lot'],,True,,True,['dinner'],True,,False
WI,3,2,3.5,True,full_bar,average,casual,2.0,False,['trendy'],"['garage', 'lot']",,False,,True,['dinner'],True,,True
NV,1,1,2.5,True,none,average,casual,1.0,False,[],['lot'],,True,,False,[],True,,False
WI,3,2,4.5,True,beer_and_wine,average,casual,2.0,True,['casual'],['lot'],,True,,True,['dinner'],True,,False
AZ,1,1,4.0,False,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,"['lunch', 'dinner']",True,,False
AZ,1,1,2.5,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,False,['breakfast'],True,,False
PA,2,2,3.5,True,full_bar,average,casual,2.0,True,['casual'],['street'],,True,,False,['dinner'],True,,True
NV,1,1,4.5,True,full_bar,average,dressy,3.0,False,['classy'],"['garage', 'valet']",,True,,False,['dinner'],True,,False
AZ,1,1,4.5,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,False
NC,1,2,3.5,False,full_bar,average,casual,2.0,False,['casual'],['lot'],,,,,['lunch'],True,,True
NV,1,1,4.0,True,full_bar,very_loud,,2.0,,['touristy'],[],,,yes,,,True,,False
NV,1,1,3.0,True,full_bar,average,,3.0,,['casual'],[],,,yes,,,True,,False
NV,1,1,3.0,True,full_bar,average,,1.0,,['casual'],['lot'],,,yes,,,True,,False
AZ,1,1,4.0,True,none,,,1.0,,,['lot'],,,,,,,,True
NC,1,2,4.5,True,none,,,1.0,,,['lot'],,,,,,,,True
AZ,1,1,3.5,True,none,,,2.0,,,['lot'],,,,,,,,False
NV,1,1,1.5,True,none,,,2.0,,,['lot'],,,,,,,,False
AZ,1,1,4.5,True,none,,,1.0,,,['lot'],,,,,,,,False
AZ,1,1,4.0,True,none,,,2.0,,,['lot'],,,,,,,,False
NC,1,2,3.5,True,none,,,4.0,,,['lot'],,,,,,,,False
PA,2,2,4.0,True,none,,,2.0,,,[],,True,,,,,,False
PA,2,2,2.5,True,full_bar,average,casual,2.0,False,['casual'],['garage'],,True,outdoor,False,"['latenight', 'dinner']",True,,True
NV,1,1,3.0,True,beer_and_wine,loud,casual,1.0,False,['casual'],['garage'],,False,,False,"['brunch', 'breakfast']",True,True,False
AZ,1,1,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,True,True
AZ,1,1,4.0,True,full_bar,average,casual,2.0,False,['casual'],['lot'],,True,,True,['dinner'],True,,False
NC,1,2,3.0,True,full_bar,average,casual,2.0,True,['casual'],"['garage', 'valet']",,False,,True,['dinner'],True,,True
NV,1,1,4.0,True,beer_and_wine,average,casual,1.0,False,['casual'],['lot'],,False,,True,['lunch'],True,,True
QC,3,2,4.5,True,none,average,casual,1.0,False,['casual'],['street'],,False,,False,['lunch'],False,,False
NV,1,1,3.5,True,none,average,casual,1.0,False,['casual'],['lot'],,True,,True,['lunch'],True,,True
NV,1,1,2.5,True,full_bar,average,casual,2.0,False,['trendy'],['garage'],,False,,False,['dinner'],True,,False
